transaction_id,user_id,newid,diary_newid,survey_source,payee,amount,date,day_of_week,category,family_size,has_children
md_01160,moneydata_user,MONEYDATA,,moneydata,ORIENTAL MART HYDR,11.17,2021-08-23,Monday,Groceries,,
md_01161,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,5.99,2021-08-23,Monday,Household Supplies,,
md_01162,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,16.09,2021-08-23,Monday,Groceries,,
md_01163,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,11.27,2021-08-23,Monday,Household Supplies,,
md_01164,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,300.0,2021-08-20,Friday,Savings,,
md_01165,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.01,2021-08-20,Friday,Savings,,
md_01166,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,18.5,2021-08-19,Thursday,Household Supplies,,
md_01167,moneydata_user,MONEYDATA,,moneydata,HPI INSTANT INK UK,3.49,2021-08-19,Thursday,Clothing,,
md_01168,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,400.0,2021-08-18,Wednesday,Savings,,
md_01169,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.14,2021-08-18,Wednesday,Savings,,
md_01170,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,5.86,2021-08-17,Tuesday,Groceries,,
md_01171,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,25.5,2021-08-17,Tuesday,Utilities,,
md_01172,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,500.0,2021-08-16,Monday,Savings,,
md_01173,moneydata_user,MONEYDATA,,moneydata,O2,16.66,2021-08-16,Monday,Clothing,,
md_01174,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.06,2021-08-16,Monday,Savings,,
md_01175,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,5.94,2021-08-16,Monday,Household Supplies,,
md_01176,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.1,2021-11-08,Monday,Savings,,
md_01177,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*BV22U,7.9,2021-10-08,Friday,Household Supplies,,
md_01178,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.6,2021-10-08,Friday,Savings,,
md_01179,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*VM9GG,14.4,2021-09-08,Wednesday,Household Supplies,,
md_01180,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.02,2021-09-08,Wednesday,Savings,,
md_01181,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,15.99,2021-06-08,Tuesday,Household Supplies,,
md_01182,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,15.99,2021-06-08,Tuesday,Household Supplies,,
md_01183,moneydata_user,MONEYDATA,,moneydata,PURE GYM LTD,19.99,2021-06-08,Tuesday,Entertainment,,
md_01184,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.21,2021-05-08,Saturday,Savings,,
md_01185,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*W99XU,25.8,2021-04-08,Thursday,Household Supplies,,
md_01186,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,9.99,2021-04-08,Thursday,Household Supplies,,
md_01187,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,100.0,2021-04-08,Thursday,Savings,,
md_01188,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.08,2021-04-08,Thursday,Savings,,
md_01189,moneydata_user,MONEYDATA,,moneydata,CLUB LLOYDS FEE,3.0,2021-03-08,Monday,Utilities,,
md_01190,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,14.44,2021-03-08,Monday,Household Supplies,,
md_01191,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,8.49,2021-03-08,Monday,Household Supplies,,
md_01192,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,500.0,2021-02-08,Monday,Savings,,
md_01193,moneydata_user,MONEYDATA,,moneydata,BARCLAYS UK MTGES,981.71,2021-02-08,Monday,Utilities,,
md_01194,moneydata_user,MONEYDATA,,moneydata,NOTTM CITY COUNC,157.0,2021-02-08,Monday,Utilities,,
md_01195,moneydata_user,MONEYDATA,,moneydata,OCTOPUS ENERGY,90.0,2021-02-08,Monday,Utilities,,
md_01196,moneydata_user,MONEYDATA,,moneydata,SEVERN TRENT WATER,35.32,2021-02-08,Monday,Utilities,,
md_01197,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2021-02-08,Monday,Savings,,
md_01198,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,1000.0,2021-07-30,Friday,Savings,,
md_01199,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.19,2021-07-29,Thursday,Savings,,
md_01200,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,117.79,2021-07-28,Wednesday,Household Supplies,,
md_01201,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,14.02,2021-07-28,Wednesday,Groceries,,
md_01202,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.66,2021-07-28,Wednesday,Savings,,
md_01203,moneydata_user,MONEYDATA,,moneydata,TAMBA TAM,10.0,2021-07-28,Wednesday,Other,,
md_01204,moneydata_user,MONEYDATA,,moneydata,UNION ROOMS,4.34,2021-07-27,Tuesday,Dining Out,,
md_01205,moneydata_user,MONEYDATA,,moneydata,CRYSTAL DRAGON,12.0,2021-07-27,Tuesday,Clothing,,
md_01206,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,400.0,2021-07-27,Tuesday,Savings,,
md_01207,moneydata_user,MONEYDATA,,moneydata,TALKTALK LIMITED,20.84,2021-07-27,Tuesday,Utilities,,
md_01208,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.82,2021-07-27,Tuesday,Savings,,
md_01209,moneydata_user,MONEYDATA,,moneydata,TIGERMILK EVENTS,9.5,2021-07-26,Monday,Entertainment,,
md_01210,moneydata_user,MONEYDATA,,moneydata,UNION ROOMS,4.34,2021-07-26,Monday,Dining Out,,
md_01211,moneydata_user,MONEYDATA,,moneydata,UNION ROOMS,4.34,2021-07-26,Monday,Dining Out,,
md_01212,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.51,2021-07-26,Monday,Savings,,
md_01213,moneydata_user,MONEYDATA,,moneydata,SKECHERS PLYMOUTH,67.0,2021-07-26,Monday,Clothing,,
md_01214,moneydata_user,MONEYDATA,,moneydata,THE RISE BAKERY,14.75,2021-07-26,Monday,Dining Out,,
md_01215,moneydata_user,MONEYDATA,,moneydata,LNK BOOZE BUSTERS,50.0,2021-07-26,Monday,Other,,
md_01216,moneydata_user,MONEYDATA,,moneydata,THE RISE BAKERY,11.15,2021-07-26,Monday,Dining Out,,
md_01217,moneydata_user,MONEYDATA,,moneydata,AUDIBLE UK,7.99,2021-07-26,Monday,Entertainment,,
md_01218,moneydata_user,MONEYDATA,,moneydata,PASTIES 4 YOU LTD,2.5,2021-07-26,Monday,Dining Out,,
md_01219,moneydata_user,MONEYDATA,,moneydata,CAFFE NERO BIRMING,3.6,2021-07-26,Monday,Dining Out,,
md_01220,moneydata_user,MONEYDATA,,moneydata,THE NEW CONTINENTA,465.0,2021-07-23,Friday,Dining Out,,
md_01221,moneydata_user,MONEYDATA,,moneydata,EAST MIDS RAILWAY,155.5,2021-07-23,Friday,Travel,,
md_01222,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2021-07-23,Friday,Savings,,
md_01223,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,12.99,2021-07-22,Thursday,Household Supplies,,
md_01224,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.83,2021-07-22,Thursday,Savings,,
md_01225,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,12.99,2021-07-21,Wednesday,Household Supplies,,
md_01226,moneydata_user,MONEYDATA,,moneydata,LIDL GB NOTTINGHAM,8.94,2021-07-21,Wednesday,Groceries,,
md_01227,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*228N1,5.24,2021-07-21,Wednesday,Household Supplies,,
md_01228,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,200.0,2021-07-21,Wednesday,Utilities,,
md_01229,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.08,2021-07-21,Wednesday,Savings,,
md_01230,moneydata_user,MONEYDATA,,moneydata,TAMBA TAM,10.0,2021-07-20,Tuesday,Other,,
md_01231,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,102.94,2021-07-20,Tuesday,Household Supplies,,
md_01232,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,12.99,2021-07-20,Tuesday,Household Supplies,,
md_01233,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*1D3K4,4.99,2021-07-20,Tuesday,Household Supplies,,
md_01234,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.05,2021-07-20,Tuesday,Savings,,
md_01235,moneydata_user,MONEYDATA,,moneydata,SAINSBURYS S/MKTS,21.55,2021-07-19,Monday,Groceries,,
md_01236,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,11.11,2021-07-19,Monday,Household Supplies,,
md_01237,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,8.75,2021-07-19,Monday,Household Supplies,,
md_01238,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,5.54,2021-07-19,Monday,Household Supplies,,
md_01239,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,25.5,2021-07-19,Monday,Savings,,
md_01240,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.96,2021-07-19,Monday,Savings,,
md_01241,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,150.0,2021-07-19,Monday,Savings,,
md_01242,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,15.44,2021-07-19,Monday,Groceries,,
md_01243,moneydata_user,MONEYDATA,,moneydata,AUDIBLE UK,18.0,2021-07-19,Monday,Entertainment,,
md_01244,moneydata_user,MONEYDATA,,moneydata,SQ *DIVINE COFFEE,9.6,2021-07-19,Monday,Dining Out,,
md_01245,moneydata_user,MONEYDATA,,moneydata,TESCO STORES 6735,2.0,2021-07-16,Friday,Groceries,,
md_01246,moneydata_user,MONEYDATA,,moneydata,O2,16.66,2021-07-16,Friday,Clothing,,
md_01247,moneydata_user,MONEYDATA,,moneydata,ANTIGONI ABRAHMS,6.0,2021-07-15,Thursday,Entertainment,,
md_01248,moneydata_user,MONEYDATA,,moneydata,ALICJA ALEXANDER,30.0,2021-07-15,Thursday,Home Improvement,,
md_01249,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.08,2021-07-15,Thursday,Savings,,
md_01250,moneydata_user,MONEYDATA,,moneydata,HPI INSTANT INK UK,3.49,2021-07-14,Wednesday,Clothing,,
md_01251,moneydata_user,MONEYDATA,,moneydata,LIDL GB NOTTINGHAM,11.44,2021-07-14,Wednesday,Groceries,,
md_01252,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,8.99,2021-07-14,Wednesday,Household Supplies,,
md_01253,moneydata_user,MONEYDATA,,moneydata,TAMBA TAM,10.0,2021-07-13,Tuesday,Other,,
md_01254,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.51,2021-07-13,Tuesday,Savings,,
md_01255,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.12,2021-12-07,Tuesday,Savings,,
md_01256,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,9.34,2021-12-07,Tuesday,Household Supplies,,
md_01257,moneydata_user,MONEYDATA,,moneydata,WILKO RETAIL LIMIT,3.5,2021-12-07,Tuesday,Clothing,,
md_01258,moneydata_user,MONEYDATA,,moneydata,ORIENTAL MART HYDR,3.26,2021-12-07,Tuesday,Groceries,,
md_01259,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE AMAZO,25.99,2021-12-07,Tuesday,Household Supplies,,
md_01260,moneydata_user,MONEYDATA,,moneydata,ROBERT RECORD,30.0,2021-12-07,Tuesday,Other,,
md_01261,moneydata_user,MONEYDATA,,moneydata,SAINSBURYS S/MKTS,35.8,2021-12-07,Tuesday,Groceries,,
md_01262,moneydata_user,MONEYDATA,,moneydata,31K,12.0,2021-09-07,Tuesday,Dining Out,,
md_01263,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE AMAZO,11.99,2021-09-07,Tuesday,Household Supplies,,
md_01264,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.8,2021-09-07,Tuesday,Savings,,
md_01265,moneydata_user,MONEYDATA,,moneydata,ANTIGONI ABRAHMS,6.0,2021-08-07,Saturday,Entertainment,,
md_01266,moneydata_user,MONEYDATA,,moneydata,RAJAH FOOD STORE L,6.2,2021-08-07,Saturday,Groceries,,
md_01267,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.88,2021-08-07,Saturday,Savings,,
md_01268,moneydata_user,MONEYDATA,,moneydata,TROPICAL SUMMER FE,114.57,2021-07-07,Wednesday,Entertainment,,
md_01269,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,98.55,2021-07-07,Wednesday,Household Supplies,,
md_01270,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.85,2021-07-07,Wednesday,Savings,,
md_01271,moneydata_user,MONEYDATA,,moneydata,TAMBA TAM,10.0,2021-06-07,Monday,Other,,
md_01272,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,5.15,2021-06-07,Monday,Groceries,,
md_01273,moneydata_user,MONEYDATA,,moneydata,PURE GYM LTD,19.99,2021-06-07,Monday,Entertainment,,
md_01274,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.2,2021-06-07,Monday,Savings,,
md_01275,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,11.8,2021-05-07,Friday,Groceries,,
md_01276,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.11,2021-05-07,Friday,Savings,,
md_01277,moneydata_user,MONEYDATA,,moneydata,LUSH UK,36.0,2021-05-07,Friday,Clothing,,
md_01278,moneydata_user,MONEYDATA,,moneydata,ORIENTAL MART HYDR,11.01,2021-05-07,Friday,Groceries,,
md_01279,moneydata_user,MONEYDATA,,moneydata,DOUGHNOTTS BAKERY,6.5,2021-05-07,Friday,Dining Out,,
md_01280,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,18.39,2021-05-07,Friday,Groceries,,
md_01281,moneydata_user,MONEYDATA,,moneydata,CLUB LLOYDS FEE,3.0,2021-02-07,Sunday,Utilities,,
md_01282,moneydata_user,MONEYDATA,,moneydata,31K,12.0,2021-02-07,Sunday,Dining Out,,
md_01283,moneydata_user,MONEYDATA,,moneydata,ALICJA ALEXANDER,30.0,2021-01-07,Thursday,Home Improvement,,
md_01284,moneydata_user,MONEYDATA,,moneydata,ANTIGONI ABRAHMS,6.0,2021-01-07,Thursday,Entertainment,,
md_01285,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,500.0,2021-01-07,Thursday,Savings,,
md_01286,moneydata_user,MONEYDATA,,moneydata,BARCLAYS UK MTGES,981.71,2021-01-07,Thursday,Utilities,,
md_01287,moneydata_user,MONEYDATA,,moneydata,NOTTM CITY COUNC,157.0,2021-01-07,Thursday,Utilities,,
md_01288,moneydata_user,MONEYDATA,,moneydata,OCTOPUS ENERGY,90.0,2021-01-07,Thursday,Utilities,,
md_01289,moneydata_user,MONEYDATA,,moneydata,SEVERN TRENT WATER,35.22,2021-01-07,Thursday,Utilities,,
md_01290,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2021-01-07,Thursday,Savings,,
md_01291,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.31,2021-01-07,Thursday,Savings,,
md_01292,moneydata_user,MONEYDATA,,moneydata,LIDL GB NOTTINGHAM,10.69,2021-06-30,Wednesday,Groceries,,
md_01293,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,1100.0,2021-06-29,Tuesday,Savings,,
md_01294,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.12,2021-06-29,Tuesday,Savings,,
md_01295,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*200PY,29.99,2021-06-28,Monday,Household Supplies,,
md_01296,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,14.89,2021-06-28,Monday,Groceries,,
md_01297,moneydata_user,MONEYDATA,,moneydata,JOE SPENCE,26.0,2021-06-28,Monday,Other,,
md_01298,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.14,2021-06-28,Monday,Savings,,
md_01299,moneydata_user,MONEYDATA,,moneydata,ORIENTAL MART HYDR,11.21,2021-06-28,Monday,Groceries,,
md_01300,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,7.49,2021-06-28,Monday,Household Supplies,,
md_01301,moneydata_user,MONEYDATA,,moneydata,ROBERT RECORD,120.0,2021-06-28,Monday,Other,,
md_01302,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,39.98,2021-06-28,Monday,Household Supplies,,
md_01303,moneydata_user,MONEYDATA,,moneydata,STARBUCKS,8.18,2021-06-25,Friday,Dining Out,,
md_01304,moneydata_user,MONEYDATA,,moneydata,TALKTALK LIMITED,21.95,2021-06-25,Friday,Utilities,,
md_01305,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.37,2021-06-25,Friday,Savings,,
md_01306,moneydata_user,MONEYDATA,,moneydata,ANTIGONI ABRAHMS,6.0,2021-06-24,Thursday,Entertainment,,
md_01307,moneydata_user,MONEYDATA,,moneydata,AMAZON.CO.UK*284VM,39.99,2021-06-24,Thursday,Household Supplies,,
md_01308,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,15.06,2021-06-24,Thursday,Groceries,,
md_01309,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,9.59,2021-06-24,Thursday,Household Supplies,,
md_01310,moneydata_user,MONEYDATA,,moneydata,AUDIBLE UK,7.99,2021-06-24,Thursday,Entertainment,,
md_01311,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,300.0,2021-06-24,Thursday,Savings,,
md_01312,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.08,2021-06-24,Thursday,Savings,,
md_01313,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,22.33,2021-06-23,Wednesday,Household Supplies,,
md_01314,moneydata_user,MONEYDATA,,moneydata,STARBUCKS,4.59,2021-06-23,Wednesday,Dining Out,,
md_01315,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,100.0,2021-06-23,Wednesday,Savings,,
md_01316,moneydata_user,MONEYDATA,,moneydata,RAC ELECTRICAL CON,150.0,2021-06-23,Wednesday,Home Improvement,,
md_01317,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.02,2021-06-23,Wednesday,Savings,,
md_01318,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,40.08,2021-06-22,Tuesday,Household Supplies,,
md_01319,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,11.9,2021-06-22,Tuesday,Household Supplies,,
md_01320,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.49,2021-06-22,Tuesday,Savings,,
md_01321,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,9.99,2021-06-21,Monday,Household Supplies,,
md_01322,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,9.52,2021-06-21,Monday,Groceries,,
md_01323,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,200.0,2021-06-21,Monday,Savings,,
md_01324,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.95,2021-06-21,Monday,Savings,,
md_01325,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,21.89,2021-06-21,Monday,Household Supplies,,
md_01326,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,19.95,2021-06-21,Monday,Household Supplies,,
md_01327,moneydata_user,MONEYDATA,,moneydata,ORIENTAL MART HYDR,10.37,2021-06-21,Monday,Groceries,,
md_01328,moneydata_user,MONEYDATA,,moneydata,DOUGHNOTTS BAKERY,5.5,2021-06-21,Monday,Dining Out,,
md_01329,moneydata_user,MONEYDATA,,moneydata,WILKO RETAIL LIMIT,2.5,2021-06-21,Monday,Clothing,,
md_01330,moneydata_user,MONEYDATA,,moneydata,LIDL GB NOTTINGHAM,8.25,2021-06-21,Monday,Groceries,,
md_01331,moneydata_user,MONEYDATA,,moneydata,STARBUCKS,4.59,2021-06-21,Monday,Dining Out,,
md_01332,moneydata_user,MONEYDATA,,moneydata,YOLK.,12.0,2021-06-18,Friday,Dining Out,,
md_01333,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.3,2021-06-18,Friday,Savings,,
md_01334,moneydata_user,MONEYDATA,,moneydata,ALICJA ALEXANDER,30.0,2021-06-17,Thursday,Home Improvement,,
md_01335,moneydata_user,MONEYDATA,,moneydata,ANTIGONI ABRAHMS,6.0,2021-06-17,Thursday,Entertainment,,
md_01336,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,13.99,2021-06-17,Thursday,Household Supplies,,
md_01337,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,6.71,2021-06-17,Thursday,Groceries,,
md_01338,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,25.5,2021-06-17,Thursday,Utilities,,
md_01339,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.66,2021-06-17,Thursday,Savings,,
md_01340,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,160.76,2021-06-16,Wednesday,Household Supplies,,
md_01341,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE AMAZO,21.99,2021-06-16,Wednesday,Household Supplies,,
md_01342,moneydata_user,MONEYDATA,,moneydata,STARBUCKS,4.59,2021-06-16,Wednesday,Dining Out,,
md_01343,moneydata_user,MONEYDATA,,moneydata,O2,19.86,2021-06-16,Wednesday,Clothing,,
md_01344,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.87,2021-06-16,Wednesday,Savings,,
md_01345,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,33.0,2021-06-15,Tuesday,Household Supplies,,
md_01346,moneydata_user,MONEYDATA,,moneydata,SHARIF AND SONS SU,26.82,2021-06-15,Tuesday,Groceries,,
md_01347,moneydata_user,MONEYDATA,,moneydata,SOLO GRANO,16.01,2021-06-15,Tuesday,Dining Out,,
md_01348,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,4.79,2021-06-15,Tuesday,Household Supplies,,
md_01349,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,3.51,2021-06-15,Tuesday,Household Supplies,,
md_01350,moneydata_user,MONEYDATA,,moneydata,STEWART SCHOFIELD,150.0,2021-06-15,Tuesday,Other,,
md_01351,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.73,2021-06-15,Tuesday,Savings,,
md_01352,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,14.79,2021-06-14,Monday,Groceries,,
md_01353,moneydata_user,MONEYDATA,,moneydata,HPI INSTANT INK UK,4.49,2021-06-14,Monday,Clothing,,
md_01354,moneydata_user,MONEYDATA,,moneydata,ZARA NOTTINGHAM,19.99,2021-06-14,Monday,Clothing,,
md_01355,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.04,2021-06-14,Monday,Savings,,
md_01356,moneydata_user,MONEYDATA,,moneydata,ORIENTAL MART HYDR,11.17,2021-06-14,Monday,Groceries,,
md_01357,moneydata_user,MONEYDATA,,moneydata,DOUGHNOTTS BAKERY,6.5,2021-06-14,Monday,Dining Out,,
md_01358,moneydata_user,MONEYDATA,,moneydata,TRADING212UK,200.0,2021-06-14,Monday,Savings,,
md_01359,moneydata_user,MONEYDATA,,moneydata,ECOTRICITY,139.51,2021-06-14,Monday,Home Improvement,,
md_01360,moneydata_user,MONEYDATA,,moneydata,SAINSBURYS S/MKTS,37.78,2021-06-14,Monday,Groceries,,
md_01361,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.13,2021-11-06,Saturday,Savings,,
md_01362,moneydata_user,MONEYDATA,,moneydata,ANTIGONI ABRAHMS,6.0,2021-10-06,Wednesday,Entertainment,,
md_01363,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,77.7,2021-10-06,Wednesday,Household Supplies,,
md_01364,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,12.17,2021-10-06,Wednesday,Groceries,,
md_01365,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.81,2021-10-06,Wednesday,Savings,,
md_01366,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE,43.93,2021-09-06,Monday,Household Supplies,,
md_01367,moneydata_user,MONEYDATA,,moneydata,STARBUCKS CAFE,7.18,2021-09-06,Monday,Dining Out,,
md_01368,moneydata_user,MONEYDATA,,moneydata,SEVERN TRENT WATER,6.34,2021-09-06,Monday,Utilities,,
md_01369,moneydata_user,MONEYDATA,,moneydata,AMZNMKTPLACE AMAZO,31.74,2021-09-06,Monday,Household Supplies,,
md_01370,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2021-08-06,Friday,Savings,,
md_01371,moneydata_user,MONEYDATA,,moneydata,PUREGYM LIMITED,19.99,2021-07-06,Tuesday,Entertainment,,
md_01372,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.93,2021-07-06,Tuesday,Savings,,
md_01373,moneydata_user,MONEYDATA,,moneydata,T K MAXX,16.99,2021-07-06,Tuesday,Clothing,,
md_01374,moneydata_user,MONEYDATA,,moneydata,ORIENTAL MART HYDR,9.8,2021-07-06,Tuesday,Groceries,,
md_01375,moneydata_user,MONEYDATA,,moneydata,DOUGHNOTTS BAKERY,6.5,2021-07-06,Tuesday,Dining Out,,
md_01376,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,8.78,2021-07-06,Tuesday,Groceries,,
md_01377,moneydata_user,MONEYDATA,,moneydata,CLUB LLOYDS FEE,3.0,2021-04-06,Tuesday,Utilities,,
md_01378,moneydata_user,MONEYDATA,,moneydata,ROBERT RECORD,30.0,2021-04-06,Tuesday,Other,,
md_01379,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.16,2021-04-06,Tuesday,Savings,,
md_01380,moneydata_user,MONEYDATA,,moneydata,LIDL GB  NOTTINGHA,14.84,2021-03-06,Saturday,Groceries,,
md_01381,moneydata_user,MONEYDATA,,moneydata,ALICJA ALEXANDER,30.0,2021-03-06,Saturday,Home Improvement,,
md_01382,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.5,2021-02-06,Saturday,Savings,,
md_01383,moneydata_user,MONEYDATA,,moneydata,TAMBA TAM,10.0,2021-01-06,Wednesday,Other,,
md_01384,moneydata_user,MONEYDATA,,moneydata,LUSH UK,20.0,2021-01-06,Wednesday,Clothing,,
md_01385,moneydata_user,MONEYDATA,,moneydata,SUMMERS IN TIME DA,6.0,2021-01-06,Wednesday,Other,,
